11,4,284.72,196.62,21.81,68.96,1,-1,-1,-1
11,7,256.17,203.79,22.97,62.34,1,-1,-1,-1
12,1,56.36,132.23,96.30,241.71,1,-1,-1,-1
12,2,177.35,144.41,90.62,212.01,1,-1,-1,-1
12,3,314.29,200.49,26.73,69.35,1,-1,-1,-1
12,4,293.71,196.36,22.65,71.10,1,-1,-1,-1
12,7,266.88,203.38,24.50,66.16,1,-1,-1,-1
12,18,153.76,196.25,25.81,69.03,1,-1,-1,-1
13,1,62.59,136.76,92.39,232.48,1,-1,-1,-1
13,2,182.02,142.65,93.09,218.84,1,-1,-1,-1
13,3,321.59,199.57,27.38,70.69,1,-1,-1,-1
13,4,302.08,198.90,22.40,69.23,1,-1,-1,-1
13,7,273.92,203.23,24.90,66.83,1,-1,-1,-1
13,18,161.59,195.70,26.57,70.95,1,-1,-1,-1
14,1,71.09,132.03,95.45,242.44,1,-1,-1,-1
14,2,194.45,142.66,92.53,217.42,1,-1,-1,-1
14,3,332.09,197.90,28.05,72.49,1,-1,-1,-1
14,4,312.97,199.18,22.31,68.48,1,-1,-1,-1
14,7,284.61,203.16,25.06,67.07,1,-1,-1,-1
14,18,172.31,196.22,26.64,70.84,1,-1,-1,-1
15,1,77.55,130.30,97.53,249.94,1,-1,-1,-1
15,2,202.75,140.72,96.02,226.58,1,-1,-1,-1
15,3,343.73,198.56,28.23,72.49,1,-1,-1,-1
15,4,322.92,197.92,23.27,70.20,1,-1,-1,-1
15,7,294.65,201.12,25.83,69.14,1,-1,-1,-1
15,18,183.15,194.89,26.70,70.83,1,-1,-1,-1
16,1,83.22,126.44,98.76,255.31,1,-1,-1,-1
16,2,209.78,136.77,97.62,231.25,1,-1,-1,-1
16,3,350.59,197.51,28.16,71.80,1,-1,-1,-1
16,4,330.01,196.12,23.61,70.83,1,-1,-1,-1
16,7,301.88,200.35,25.24,67.28,1,-1,-1,-1
16,18,188.33,193.68,27.38,72.26,1,-1,-1,-1
16,26,9.82,149.87,33.08,159.71,1,-1,-1,-1
17,1,85.03,123.68,100.27,261.14,1,-1,-1,-1
17,2,213.16,135.25,98.37,234.25,1,-1,-1,-1
17,3,353.15,192.49,28.25,72.82,1,-1,-1,-1
17,4,334.53,194.10,24.07,71.72,1,-1,-1,-1
17,7,306.01,198.72,25.50,67.85,1,-1,-1,-1
17,18,192.92,191.19,27.66,72.77,1,-1,-1,-1
17,26,7.78,144.94,39.74,190.55,1,-1,-1,-1
18,1,85.52,121.38,101.55,266.48,1,-1,-1,-1
18,2,217.91,132.76,100.33,239.83,1,-1,-1,-1
18,3,355.73,187.34,25.21,65.98,1,-1,-1,-1
18,4,337.51,193.33,23.79,70.73,1,-1,-1,-1
18,7,310.84,198.13,26.43,70.04,1,-1,-1,-1
18,18,195.43,190.27,28.15,74.32,1,-1,-1,-1
18,26,7.53,144.14,37.63,176.97,1,-1,-1,-1
19,1,84.54,117.30,102.09,269.70,1,-1,-1,-1
19,2,218.77,129.24,102.60,245.75,1,-1,-1,-1
19,3,362.46,186.15,25.17,65.87,1,-1,-1,-1
19,4,344.40,193.13,23.87,70.98,1,-1,-1,-1
19,7,311.70,192.69,27.61,73.47,1,-1,-1,-1
19,18,198.03,187.27,28.49,75.55,1,-1,-1,-1
19,26,6.95,140.54,37.27,171.76,1,-1,-1,-1
20,1,79.68,113.19,103.11,274.02,1,-1,-1,-1
20,2,216.53,123.40,105.58,253.73,1,-1,-1,-1
20,7,318.03,191.74,27.94,74.33,1,-1,-1,-1
20,18,196.09,182.84,29.27,77.99,1,-1,-1,-1
20,26,0.98,141.57,42.24,195.55,1,-1,-1,-1
20,30,44.95,186.79,25.63,71.12,1,-1,-1,-1
21,1,76.01,109.73,104.86,280.08,1,-1,-1,-1
21,2,214.93,119.25,109.11,262.50,1,-1,-1,-1
21,18,197.23,181.20,28.75,76.93,1,-1,-1,-1
21,26,-0.76,137.32,43.38,202.23,1,-1,-1,-1
21,30,43.01,184.25,26.10,72.43,1,-1,-1,-1
22,1,73.69,105.87,105.82,284.22,1,-1,-1,-1
22,2,216.74,115.77,110.41,266.42,1,-1,-1,-1
22,18,197.83,181.29,28.38,76.48,1,-1,-1,-1
22,26,1.62,137.02,39.05,180.94,1,-1,-1,-1
22,30,44.46,183.66,25.78,71.30,1,-1,-1,-1
23,1,72.33,105.75,107.55,290.19,1,-1,-1,-1
23,2,217.39,109.32,116.46,280.69,1,-1,-1,-1
23,18,200.44,186.02,27.78,74.96,1,-1,-1,-1
23,26,1.34,136.42,39.86,183.61,1,-1,-1,-1
23,30,47.26,185.11,26.22,72.88,1,-1,-1,-1
24,1,71.05,108.36,108.29,293.00,1,-1,-1,-1
24,2,219.55,111.35,116.65,282.89,1,-1,-1,-1
24,18,202.46,185.85,28.47,77.04,1,-1,-1,-1
24,26,0.72,135.57,41.19,189.19,1,-1,-1,-1
24,30,50.01,185.04,26.33,73.39,1,-1,-1,-1
25,1,66.15,97.14,117.21,316.62,1,-1,-1,-1
25,2,223.08,110.98,117.44,287.39,1,-1,-1,-1
25,18,205.97,185.42,28.62,77.43,1,-1,-1,-1
25,26,-3.68,140.58,47.42,222.19,1,-1,-1,-1
25,30,50.25,183.27,26.77,74.60,1,-1,-1,-1
26,1,62.46,92.28,121.68,328.67,1,-1,-1,-1
26,2,223.92,108.34,119.17,293.48,1,-1,-1,-1
26,26,-4.57,151.72,46.37,221.36,1,-1,-1,-1
27,1,60.56,88.52,124.18,335.19,1,-1,-1,-1
27,2,226.18,105.44,121.47,301.48,1,-1,-1,-1
27,26,-0.01,186.30,34.82,162.38,1,-1,-1,-1
28,1,58.10,85.85,127.83,344.56,1,-1,-1,-1
28,2,230.98,98.60,125.84,313.42,1,-1,-1,-1
28,26,1.50,188.56,35.31,162.63,1,-1,-1,-1
29,1,55.20,81.06,131.15,352.50,1,-1,-1,-1
29,2,230.89,96.64,128.65,319.82,1,-1,-1,-1
29,26,1.30,192.17,35.17,161.99,1,-1,-1,-1
30,1,53.66,79.92,133.18,357.30,1,-1,-1,-1
30,2,233.26,95.96,129.13,322.12,1,-1,-1,-1
31,1,52.15,79.58,135.10,360.86,1,-1,-1,-1
31,2,234.49,91.27,134.85,334.43,1,-1,-1,-1
31,3,407.50,188.70,23.28,61.06,1,-1,-1,-1
31,26,1.85,199.92,29.80,135.01,1,-1,-1,-1
32,1,51.10,80.84,137.36,364.58,1,-1,-1,-1
32,2,239.81,89.52,139.35,345.41,1,-1,-1,-1
32,3,407.93,187.46,29.01,75.81,1,-1,-1,-1
32,4,382.19,181.17,27.50,82.84,1,-1,-1,-1
32,26,4.31,191.95,35.46,156.44,1,-1,-1,-1
33,1,54.05,78.84,139.24,368.38,1,-1,-1,-1
33,2,248.71,83.80,140.02,347.60,1,-1,-1,-1
33,3,415.31,185.24,30.55,79.47,1,-1,-1,-1
33,4,389.48,178.81,27.54,81.22,1,-1,-1,-1
33,7,360.43,185.85,30.06,78.17,1,-1,-1,-1
33,26,5.11,174.50,41.86,181.42,1,-1,-1,-1
33,34,402.69,169.75,34.81,86.88,1,-1,-1,-1
34,1,58.63,74.25,143.43,378.71,1,-1,-1,-1
34,2,254.51,74.54,143.77,355.93,1,-1,-1,-1
34,3,423.80,184.94,31.43,81.59,1,-1,-1,-1
34,4,396.86,180.60,27.78,81.27,1,-1,-1,-1
34,7,366.43,184.37,31.12,81.72,1,-1,-1,-1
34,26,3.43,140.18,52.06,223.64,1,-1,-1,-1
34,34,410.92,170.99,35.03,88.12,1,-1,-1,-1
35,1,58.01,60.32,153.61,406.98,1,-1,-1,-1
35,2,262.75,78.77,144.51,357.03,1,-1,-1,-1
35,3,431.94,186.11,32.19,83.67,1,-1,-1,-1
35,4,404.53,181.30,28.32,82.58,1,-1,-1,-1
35,7,371.93,183.25,32.27,84.12,1,-1,-1,-1
35,26,1.92,122.80,56.64,243.59,1,-1,-1,-1
35,34,419.39,172.23,34.84,88.44,1,-1,-1,-1
36,1,59.58,47.41,160.19,425.33,1,-1,-1,-1
36,2,273.74,73.44,150.27,372.10,1,-1,-1,-1
36,3,441.18,184.02,32.88,85.07,1,-1,-1,-1
36,4,414.53,178.32,29.04,84.37,1,-1,-1,-1
36,7,382.57,186.10,31.60,82.40,1,-1,-1,-1
36,26,3.25,117.21,60.05,256.27,1,-1,-1,-1
36,34,425.88,171.29,35.59,90.59,1,-1,-1,-1
37,1,61.92,41.72,162.45,433.02,1,-1,-1,-1
37,2,278.66,69.54,154.63,384.13,1,-1,-1,-1
37,3,448.34,183.21,33.41,86.22,1,-1,-1,-1
37,4,421.10,177.85,30.03,88.29,1,-1,-1,-1
37,7,386.54,181.29,33.92,87.64,1,-1,-1,-1
37,26,4.33,111.98,61.60,260.00,1,-1,-1,-1
37,34,434.14,173.03,35.10,89.94,1,-1,-1,-1
38,1,68.87,51.15,159.49,424.19,1,-1,-1,-1
38,2,282.80,64.90,157.28,389.90,1,-1,-1,-1
38,3,455.65,185.49,33.23,85.32,1,-1,-1,-1
38,4,426.37,172.54,32.32,95.55,1,-1,-1,-1
38,7,391.44,180.47,34.36,88.77,1,-1,-1,-1
38,18,267.59,180.00,32.17,85.93,1,-1,-1,-1
38,26,5.20,111.94,65.06,273.16,1,-1,-1,-1
38,34,441.62,175.06,34.98,90.30,1,-1,-1,-1
38,37,514.83,201.57,19.51,46.76,1,-1,-1,-1
39,1,69.48,51.20,160.47,424.81,1,-1,-1,-1
39,2,285.83,58.68,161.48,400.92,1,-1,-1,-1
39,3,459.42,185.10,33.42,85.55,1,-1,-1,-1
39,4,428.40,166.71,34.29,100.24,1,-1,-1,-1
39,18,269.70,182.58,29.98,79.38,1,-1,-1,-1
39,26,4.42,111.40,65.48,273.17,1,-1,-1,-1
39,34,440.89,171.07,36.60,95.12,1,-1,-1,-1
39,37,514.87,199.72,25.25,60.68,1,-1,-1,-1
40,1,70.64,46.11,163.38,433.26,1,-1,-1,-1
40,2,285.63,52.51,169.35,421.02,1,-1,-1,-1
40,3,464.45,185.61,33.73,86.25,1,-1,-1,-1
40,4,433.00,162.50,36.61,106.51,1,-1,-1,-1
40,18,274.00,182.42,29.97,79.35,1,-1,-1,-1
40,26,4.13,108.85,66.11,274.06,1,-1,-1,-1
40,34,448.17,170.92,36.88,96.21,1,-1,-1,-1
40,37,516.74,199.38,27.29,65.60,1,-1,-1,-1
41,1,68.79,42.97,165.06,437.58,1,-1,-1,-1
41,2,290.96,50.20,170.20,421.64,1,-1,-1,-1
41,3,469.70,185.16,33.99,88.44,1,-1,-1,-1
41,4,433.48,161.51,37.40,108.93,1,-1,-1,-1
41,26,2.96,109.92,69.03,286.96,1,-1,-1,-1
41,34,457.69,174.83,34.93,91.29,1,-1,-1,-1
42,1,60.35,38.62,167.36,442.23,1,-1,-1,-1
42,2,292.93,51.38,174.84,426.65,1,-1,-1,-1
42,3,475.15,184.97,34.46,89.67,1,-1,-1,-1
42,4,438.15,159.76,38.19,111.25,1,-1,-1,-1
42,26,0.06,106.62,70.58,294.95,1,-1,-1,-1
42,34,463.83,175.05,35.18,91.94,1,-1,-1,-1
43,1,46.51,20.82,174.99,460.02,1,-1,-1,-1
43,2,294.48,46.79,178.56,433.49,1,-1,-1,-1
43,26,2.58,118.80,69.49,288.33,1,-1,-1,-1
44,1,40.42,14.10,178.16,466.65,1,-1,-1,-1
44,2,293.55,43.83,181.40,437.18,1,-1,-1,-1
44,26,2.67,116.27,71.10,295.02,1,-1,-1,-1
45,1,36.25,7.12,181.66,473.47,1,-1,-1,-1
45,2,297.63,40.20,182.93,433.80,1,-1,-1,-1
46,1,31.75,3.94,184.94,476.50,1,-1,-1,-1
46,2,299.33,37.62,184.19,430.22,1,-1,-1,-1
47,1,27.15,0.30,188.06,479.98,1,-1,-1,-1
47,2,301.79,34.79,188.53,431.90,1,-1,-1,-1
48,1,26.49,-0.28,190.35,480.42,1,-1,-1,-1
48,2,304.46,31.87,192.93,434.32,1,-1,-1,-1
49,1,24.65,-0.97,192.54,480.99,1,-1,-1,-1
49,2,297.50,17.13,204.34,456.66,1,-1,-1,-1
50,1,21.16,-1.08,194.42,480.98,1,-1,-1,-1
50,2,295.23,10.34,210.31,466.27,1,-1,-1,-1
50,37,531.87,200.76,21.89,52.08,1,-1,-1,-1
51,1,19.86,-1.62,197.12,481.42,1,-1,-1,-1
51,2,292.76,6.55,214.19,469.80,1,-1,-1,-1
51,37,533.50,200.75,22.15,52.71,1,-1,-1,-1
52,1,18.47,-1.70,200.01,482.06,1,-1,-1,-1
52,2,294.79,4.61,217.86,473.51,1,-1,-1,-1
53,1,15.26,-1.60,201.94,482.13,1,-1,-1,-1
53,2,301.12,3.37,220.31,474.70,1,-1,-1,-1
54,1,14.29,-1.46,203.56,481.35,1,-1,-1,-1
54,2,304.58,1.10,223.51,476.23,1,-1,-1,-1
55,1,15.33,-1.30,206.04,481.57,1,-1,-1,-1
55,2,303.30,-0.94,227.72,479.88,1,-1,-1,-1
56,1,14.12,-1.15,208.28,481.53,1,-1,-1,-1
56,2,303.69,-1.58,231.20,481.74,1,-1,-1,-1
57,1,12.85,-1.02,210.12,480.75,1,-1,-1,-1
57,2,312.77,-1.69,235.34,482.26,1,-1,-1,-1
58,1,12.57,-0.90,212.45,481.01,1,-1,-1,-1
58,2,317.82,-0.96,237.44,478.35,1,-1,-1,-1
59,1,11.66,-0.79,214.31,480.37,1,-1,-1,-1
59,2,319.82,-1.21,241.69,480.63,1,-1,-1,-1
60,1,9.62,-0.70,216.45,480.71,1,-1,-1,-1
60,2,321.78,-1.22,245.85,481.37,1,-1,-1,-1
61,1,8.35,-0.62,218.28,480.78,1,-1,-1,-1
61,2,323.35,-1.14,250.69,480.21,1,-1,-1,-1
62,1,7.42,-0.54,219.89,480.74,1,-1,-1,-1
62,2,323.65,0.29,252.13,474.38,1,-1,-1,-1
63,1,5.82,-0.48,221.05,480.68,1,-1,-1,-1
63,2,321.49,0.25,255.55,474.71,1,-1,-1,-1
64,1,5.21,-0.42,222.19,480.60,1,-1,-1,-1
64,2,322.10,1.61,257.68,470.81,1,-1,-1,-1
65,1,5.26,-0.37,223.40,480.54,1,-1,-1,-1
65,2,320.52,1.51,260.49,470.60,1,-1,-1,-1
66,1,5.26,-0.33,224.60,480.47,1,-1,-1,-1
66,2,319.79,0.86,263.56,470.48,1,-1,-1,-1
67,1,5.23,-0.29,225.78,480.42,1,-1,-1,-1
67,2,319.76,1.30,264.01,467.10,1,-1,-1,-1
68,1,4.92,-0.26,226.84,480.37,1,-1,-1,-1
68,2,319.72,0.18,267.34,468.45,1,-1,-1,-1
68,37,576.91,193.05,23.98,57.04,1,-1,-1,-1
69,1,4.52,-0.22,227.81,480.32,1,-1,-1,-1
69,2,318.26,1.11,269.33,468.28,1,-1,-1,-1
69,18,290.09,175.01,31.49,83.98,1,-1,-1,-1
69,37,577.11,192.90,24.43,57.81,1,-1,-1,-1
70,1,4.12,-0.20,228.68,480.29,1,-1,-1,-1
70,2,317.28,0.17,274.72,473.50,1,-1,-1,-1
70,18,289.14,175.60,32.45,85.41,1,-1,-1,-1
70,37,578.26,190.18,25.24,60.05,1,-1,-1,-1
70,42,102.94,16.10,153.27,439.20,1,-1,-1,-1
71,1,3.74,-0.17,229.47,480.25,1,-1,-1,-1
71,2,316.02,-0.16,275.77,472.81,1,-1,-1,-1
71,18,288.51,175.80,32.70,85.90,1,-1,-1,-1
71,37,581.23,190.49,24.91,59.56,1,-1,-1,-1
71,42,119.73,20.84,145.13,416.12,1,-1,-1,-1
72,1,4.24,-0.15,230.47,480.22,1,-1,-1,-1
72,2,315.44,0.40,276.86,471.85,1,-1,-1,-1
72,18,288.53,176.55,32.28,85.41,1,-1,-1,-1
72,37,584.26,191.97,24.79,58.67,1,-1,-1,-1
72,42,108.24,7.17,154.78,443.20,1,-1,-1,-1
73,1,3.60,-0.14,231.19,480.20,1,-1,-1,-1
73,2,315.54,1.29,275.86,467.50,1,-1,-1,-1
73,18,288.83,176.84,32.18,85.21,1,-1,-1,-1
73,37,585.92,193.89,24.84,58.32,1,-1,-1,-1
73,42,116.32,14.08,151.89,435.62,1,-1,-1,-1
74,1,3.16,-0.12,231.84,480.17,1,-1,-1,-1
74,2,315.99,1.65,277.85,469.15,1,-1,-1,-1
74,18,288.68,177.62,31.99,85.13,1,-1,-1,-1
74,37,588.17,193.86,24.92,58.53,1,-1,-1,-1
74,42,120.59,15.38,151.69,433.31,1,-1,-1,-1
75,1,2.82,-0.11,232.43,480.15,1,-1,-1,-1
75,2,316.54,0.47,281.71,473.73,1,-1,-1,-1
75,18,289.22,177.24,32.05,85.75,1,-1,-1,-1
75,42,130.37,21.37,146.00,417.95,1,-1,-1,-1
76,1,2.82,-0.09,233.05,480.13,1,-1,-1,-1
76,2,317.82,1.36,280.92,470.18,1,-1,-1,-1
76,18,289.36,177.10,32.20,86.64,1,-1,-1,-1
76,42,127.84,15.91,148.22,425.53,1,-1,-1,-1
77,1,2.94,-0.08,233.71,480.12,1,-1,-1,-1
77,2,317.51,0.38,282.10,470.79,1,-1,-1,-1
77,18,289.65,177.70,31.76,85.65,1,-1,-1,-1
77,42,131.41,15.32,146.01,420.16,1,-1,-1,-1
78,1,3.66,-0.07,234.60,480.10,1,-1,-1,-1
78,2,313.81,0.03,285.65,476.96,1,-1,-1,-1
78,18,290.05,177.93,31.67,85.27,1,-1,-1,-1
78,42,131.57,17.80,145.94,420.23,1,-1,-1,-1
79,1,3.41,-0.06,235.30,480.09,1,-1,-1,-1
79,2,309.51,-0.10,287.46,479.26,1,-1,-1,-1
79,18,290.19,178.04,31.70,85.34,1,-1,-1,-1
79,42,134.83,18.04,147.39,428.38,1,-1,-1,-1
80,1,3.12,-0.06,235.94,480.08,1,-1,-1,-1
80,2,300.39,-0.13,289.22,480.11,1,-1,-1,-1
80,42,127.40,14.80,148.46,430.10,1,-1,-1,-1
81,1,2.08,-0.05,236.04,480.07,1,-1,-1,-1
81,2,305.04,1.84,290.12,476.43,1,-1,-1,-1
81,42,119.88,15.55,150.12,434.08,1,-1,-1,-1
82,1,2.12,-0.04,236.52,480.06,1,-1,-1,-1
82,2,305.32,1.28,294.12,476.98,1,-1,-1,-1
82,42,120.86,17.16,149.67,430.27,1,-1,-1,-1
83,1,1.45,-0.04,236.76,480.06,1,-1,-1,-1
83,2,303.92,0.41,298.64,478.49,1,-1,-1,-1
83,42,115.57,17.77,150.19,430.13,1,-1,-1,-1
84,1,0.56,-0.03,236.78,480.05,1,-1,-1,-1
84,2,302.34,0.08,301.08,479.04,1,-1,-1,-1
84,42,108.46,12.03,152.67,436.04,1,-1,-1,-1
85,1,1.35,-0.03,237.18,480.04,1,-1,-1,-1
85,2,297.34,-0.03,300.25,479.23,1,-1,-1,-1
85,37,613.96,192.04,25.05,60.02,1,-1,-1,-1
85,42,107.33,11.56,152.93,436.79,1,-1,-1,-1
86,1,1.26,-0.03,237.45,480.04,1,-1,-1,-1
86,2,293.35,-0.07,299.48,479.93,1,-1,-1,-1
86,37,616.26,191.91,25.11,60.17,1,-1,-1,-1
87,1,1.82,-0.02,237.70,480.03,1,-1,-1,-1
87,2,293.97,-0.08,298.26,480.18,1,-1,-1,-1
87,37,615.83,189.57,24.85,61.65,1,-1,-1,-1
88,1,2.15,-0.02,238.21,480.03,1,-1,-1,-1
88,2,292.73,-0.08,296.86,480.25,1,-1,-1,-1
88,37,617.82,189.23,24.97,61.94,1,-1,-1,-1
89,1,1.85,-0.02,238.57,480.03,1,-1,-1,-1
89,2,292.38,-0.07,296.14,480.25,1,-1,-1,-1
89,42,134.35,50.99,135.93,394.41,1,-1,-1,-1
90,1,1.64,-0.02,238.90,480.02,1,-1,-1,-1
90,2,291.80,-0.06,294.83,479.58,1,-1,-1,-1
90,42,134.39,49.76,133.11,388.86,1,-1,-1,-1
91,1,1.47,-0.01,239.19,480.02,1,-1,-1,-1
91,2,293.84,-0.06,293.86,479.30,1,-1,-1,-1
91,42,115.00,27.78,143.32,415.57,1,-1,-1,-1
92,1,1.32,-0.01,239.46,480.02,1,-1,-1,-1
92,2,305.20,1.27,288.89,473.24,1,-1,-1,-1
92,42,119.88,34.34,141.07,407.43,1,-1,-1,-1
93,1,0.34,-0.01,239.42,480.02,1,-1,-1,-1
93,2,308.09,2.44,290.54,472.93,1,-1,-1,-1
93,18,288.87,180.98,30.39,82.07,1,-1,-1,-1
93,42,110.82,22.96,149.62,427.53,1,-1,-1,-1
94,1,0.55,-0.01,239.57,480.01,1,-1,-1,-1
94,2,309.27,2.21,290.24,474.82,1,-1,-1,-1
94,18,288.41,180.34,30.46,81.97,1,-1,-1,-1
94,42,110.55,16.82,152.53,432.95,1,-1,-1,-1
95,1,1.15,-0.01,239.90,480.01,1,-1,-1,-1
95,2,299.73,0.80,290.87,477.53,1,-1,-1,-1
95,18,289.39,179.48,30.91,83.27,1,-1,-1,-1
95,42,108.71,15.78,154.61,432.38,1,-1,-1,-1
95,43,263.86,192.23,21.60,58.98,1,-1,-1,-1
96,1,1.11,-0.01,239.91,480.01,1,-1,-1,-1
96,2,296.21,0.26,290.91,479.21,1,-1,-1,-1
96,18,288.19,178.50,31.55,84.42,1,-1,-1,-1
96,42,107.25,14.79,155.01,430.75,1,-1,-1,-1
96,43,262.93,192.09,21.53,58.80,1,-1,-1,-1
97,1,-1.28,-0.01,239.35,480.01,1,-1,-1,-1
97,2,292.30,0.06,290.16,479.18,1,-1,-1,-1
97,18,288.29,178.79,31.35,83.53,1,-1,-1,-1
97,42,112.81,17.10,152.21,422.82,1,-1,-1,-1
98,1,-1.18,-0.01,239.13,480.01,1,-1,-1,-1
98,2,294.26,-0.01,289.00,479.16,1,-1,-1,-1
98,18,292.53,178.24,32.18,85.18,1,-1,-1,-1
98,42,122.68,20.03,152.97,423.07,1,-1,-1,-1
99,1,-0.51,-0.01,239.12,480.01,1,-1,-1,-1
99,2,295.42,-0.04,287.80,478.48,1,-1,-1,-1
99,18,291.09,178.70,31.95,84.48,1,-1,-1,-1
99,42,131.95,14.54,152.65,426.46,1,-1,-1,-1
100,1,-1.38,-0.00,238.73,480.01,1,-1,-1,-1
100,2,307.46,-0.04,286.66,479.53,1,-1,-1,-1
100,18,290.61,178.88,31.66,83.53,1,-1,-1,-1
100,42,135.08,15.79,151.19,423.76,1,-1,-1,-1
101,1,-1.88,-0.00,238.28,480.01,1,-1,-1,-1
101,2,301.62,-0.04,285.23,479.27,1,-1,-1,-1
101,18,289.53,178.28,32.01,84.50,1,-1,-1,-1
101,42,137.25,14.99,151.18,426.02,1,-1,-1,-1
102,1,-1.66,-0.00,237.97,480.01,1,-1,-1,-1
102,2,309.56,-0.04,284.17,479.82,1,-1,-1,-1
102,18,289.55,178.18,32.04,84.61,1,-1,-1,-1
102,42,136.88,16.69,152.09,424.22,1,-1,-1,-1
103,1,-1.77,-0.00,237.60,480.00,1,-1,-1,-1
103,2,308.63,-0.03,280.40,478.04,1,-1,-1,-1
103,42,139.64,20.02,149.80,420.86,1,-1,-1,-1
104,1,-1.13,-0.00,237.45,480.00,1,-1,-1,-1
104,2,307.28,-0.03,279.59,478.02,1,-1,-1,-1
104,42,142.23,19.96,149.01,416.94,1,-1,-1,-1
105,1,-1.27,-0.00,236.84,479.34,1,-1,-1,-1
105,2,307.59,0.63,279.60,474.70,1,-1,-1,-1
105,18,294.31,177.99,32.16,84.99,1,-1,-1,-1
105,42,143.70,17.96,148.91,419.46,1,-1,-1,-1
106,1,-0.30,-0.00,236.56,479.09,1,-1,-1,-1
106,2,313.56,0.22,279.82,476.77,1,-1,-1,-1
106,18,294.07,177.97,32.41,85.03,1,-1,-1,-1
106,42,142.78,21.18,147.73,417.77,1,-1,-1,-1
107,1,0.82,0.66,236.29,478.34,1,-1,-1,-1
107,2,317.26,0.07,278.95,476.89,1,-1,-1,-1
107,18,291.28,177.96,32.60,85.04,1,-1,-1,-1
107,42,143.74,19.10,147.84,417.14,1,-1,-1,-1
108,1,0.70,0.25,236.61,478.72,1,-1,-1,-1
108,2,313.96,0.01,278.69,476.94,1,-1,-1,-1
108,18,290.19,177.96,32.76,85.05,1,-1,-1,-1
108,42,142.00,16.33,150.66,424.20,1,-1,-1,-1
109,1,0.75,0.75,236.52,478.21,1,-1,-1,-1
109,2,320.51,-0.01,281.44,477.62,1,-1,-1,-1
109,18,290.05,178.63,32.26,83.72,1,-1,-1,-1
109,42,143.22,17.27,149.86,425.53,1,-1,-1,-1
110,1,0.96,1.60,236.11,477.36,1,-1,-1,-1
110,2,321.29,-0.01,283.16,475.24,1,-1,-1,-1
110,18,289.12,178.21,32.49,84.55,1,-1,-1,-1
110,42,142.66,13.69,149.56,426.03,1,-1,-1,-1
111,1,0.51,2.58,235.69,476.38,1,-1,-1,-1
111,2,319.33,-0.02,283.57,478.31,1,-1,-1,-1
111,18,289.57,178.06,32.33,84.20,1,-1,-1,-1
111,42,142.43,11.69,149.38,426.85,1,-1,-1,-1
112,1,-0.00,2.28,235.55,476.69,1,-1,-1,-1
112,2,318.41,-0.01,286.63,478.81,1,-1,-1,-1
112,18,292.74,178.01,32.90,86.05,1,-1,-1,-1
112,42,141.95,12.94,150.05,430.44,1,-1,-1,-1
113,1,-0.07,1.50,235.93,477.47,1,-1,-1,-1
113,2,315.60,-0.01,289.34,478.99,1,-1,-1,-1
113,18,293.00,177.96,32.97,86.24,1,-1,-1,-1
113,42,144.96,18.70,147.14,422.57,1,-1,-1,-1
114,1,0.14,1.86,235.59,477.12,1,-1,-1,-1
114,2,310.82,-0.01,292.45,479.72,1,-1,-1,-1
114,42,145.03,24.91,144.14,412.88,1,-1,-1,-1
